SOAR_NM,FP_UNIT_DESC,FP_DVSN_DESC,FP_DEPT_DESC,FP_CATG_GRP_DESC,CATG_DESC,sub_catg_desc,sortkey,nKSNID,nTRS,Revenue
SPORTING GOODS         ,GENERAL MERCHANDISE,SPORT GD ATHLETIC,FISHING,LURES / TACKLE / TACKLE,LURES,HARD BAITS,06-080-0240-0667-0004-02,856,"111,390.00","655,592.06"
SPORTING GOODS         ,GENERAL MERCHANDISE,SPORT GD ATHLETIC,FISHING,LURES / TACKLE / TACKLE,LURES,SERVICE VENDORS,06-080-0240-0667-0004-14,"1,628","395,045.00","1,633,903.84"
SPORTING GOODS         ,GENERAL MERCHANDISE,SPORT GD ATHLETIC,FISHING,LURES / TACKLE / TACKLE,LURES,SOFT PLASTIC BAITS,06-080-0240-0667-0004-03,"1,446","300,521.00","1,182,119.68"
SPORTING GOODS         ,GENERAL MERCHANDISE,SPORT GD ATHLETIC,FISHING,LURES / TACKLE / TACKLE,TACKLE ACCESSORIES,TACKLE ACC,06-080-0240-0667-0006-03,348,"135,295.00","981,393.13"
SPORTING GOODS         ,GENERAL MERCHANDISE,SPORT GD ATHLETIC,FISHING,LURES / TACKLE / TACKLE,TACKLE ACCESSORIES,TACKLE BOXES,06-080-0240-0667-0006-01,125,"124,002.00","1,325,737.38"
SPORTING GOODS         ,GENERAL MERCHANDISE,SPORT GD ATHLETIC,FISHING,LURES / TACKLE / TACKLE,TERMINAL TACKLE,FLOATS,06-080-0240-0667-0005-02,230,"144,479.00","412,597.29"
SPORTING GOODS         ,GENERAL MERCHANDISE,SPORT GD ATHLETIC,FISHING,LURES / TACKLE / TACKLE,TERMINAL TACKLE,HOOKS,06-080-0240-0667-0005-06,955,"405,254.00","1,314,597.91"
SPORTING GOODS         ,GENERAL MERCHANDISE,SPORT GD ATHLETIC,FISHING,LURES / TACKLE / TACKLE,TERMINAL TACKLE,LINE,06-080-0240-0667-0005-01,664,"281,034.00","2,187,965.29"
SPORTING GOODS         ,GENERAL MERCHANDISE,SPORT GD ATHLETIC,FISHING,LURES / TACKLE / TACKLE,TERMINAL TACKLE,SERVICE VENDOR,06-080-0240-0667-0005-12,323,"468,624.00","1,579,923.19"
SPORTING GOODS         ,GENERAL MERCHANDISE,SPORT GD ATHLETIC,FISHING,LURES / TACKLE / TACKLE,TERMINAL TACKLE,SINKERS,06-080-0240-0667-0005-04,222,"166,339.00","575,378.32"
SPORTING GOODS         ,GENERAL MERCHANDISE,SPORT GD ATHLETIC,FISHING,LURES / TACKLE / TACKLE,TERMINAL TACKLE,SWIVELS,06-080-0240-0667-0005-07,187,"104,200.00","249,951.30"
SPORTING GOODS         ,GENERAL MERCHANDISE,SPORT GD ATHLETIC,FISHING,RODS / REELS/ COMBOS,COMBOS,SPIN,06-080-0240-0668-0003-04,275,"144,533.00","3,657,600.10"
SPORTING GOODS         ,GENERAL MERCHANDISE,SPORT GD ATHLETIC,FISHING,RODS / REELS/ COMBOS,COMBOS,SPINCAST,06-080-0240-0668-0003-02,140,"120,762.00","2,213,083.16"
SPORTING GOODS         ,GENERAL MERCHANDISE,SPORT GD ATHLETIC,HUNTING,APPAREL,HATS,CAMO HUNTING,06-080-0241-0669-0026-02,128,"135,678.00","1,266,503.93"
SPORTING GOODS         ,GENERAL MERCHANDISE,SPORT GD ATHLETIC,HUNTING,APPAREL,SOCKS,ACRYLIC,06-080-0241-0669-0029-03,18,"103,408.00","1,208,981.50"
SPORTING GOODS         ,GENERAL MERCHANDISE,SPORT GD ATHLETIC,HUNTING,ARCHERY,ARCHERY,SCENTS,06-080-0241-0670-0032-01,47,"107,670.00","702,693.50"
SPORTING GOODS         ,GENERAL MERCHANDISE,SPORT GD ATHLETIC,HUNTING,FIREARMS,BB/PELLET GUNS,AIRGUN AMMO,06-080-0241-0671-0020-01,37,"143,911.00","1,147,960.01"
SPORTING GOODS         ,GENERAL MERCHANDISE,SPORT GD ATHLETIC,HUNTING,HUNTING ACCESSORIES,HUNTING ACCESSORIES,HUNTING ACCESSORIES,06-080-0241-0672-0023-04,594,"368,869.00","3,306,716.19"
SPORTING GOODS         ,GENERAL MERCHANDISE,SPORT GD ATHLETIC,MARINE,FLOTATION / WATER SPORTS,FLOTATION,LIFE VESTS,06-080-0242-0674-0035-02,52,"161,575.00","3,389,841.38"
SPORTING GOODS         ,GENERAL MERCHANDISE,SPORT GD ATHLETIC,MARINE,FLOTATION / WATER SPORTS,WATER SPORTS,GOGGLES,06-080-0242-0674-0010-05,96,"187,143.00","1,378,382.90"
SPORTING GOODS         ,GENERAL MERCHANDISE,SPORT GD ATHLETIC,MARINE,FLOTATION / WATER SPORTS,WATER SPORTS,MASKS,06-080-0242-0674-0010-01,27,"130,383.00","1,007,965.78"
SPORTING GOODS         ,GENERAL MERCHANDISE,SPORT GD ATHLETIC,MARINE,FLOTATION / WATER SPORTS,WATER SPORTS,SETS,06-080-0242-0674-0010-04,85,"134,865.00","2,482,906.65"
SPORTING GOODS         ,GENERAL MERCHANDISE,SPORT GD ATHLETIC,MARINE,MARINE ACCESSORIES,MARINE ACCESSORIES,BASICS,06-080-0242-0675-0008-05,302,"211,781.00","2,495,633.71"
SPORTING GOODS         ,GENERAL MERCHANDISE,SPORT GD ATHLETIC,SPORTS GAMES,FALL GAMES,FALL GAMES,ARCADE GAMES,06-080-0226-0633-0050-01,73,"119,600.00","2,908,073.87"
SPORTING GOODS         ,GENERAL MERCHANDISE,SPORT GD ATHLETIC,SPORTS GAMES,SPRING / SUMMER,SPRING/SUMMER GAMES,LAWN GAMES SEASONAL,06-080-0226-0637-0049-02,51,"130,751.00","2,113,505.22"
SPORTING GOODS         ,GENERAL MERCHANDISE,SPORT GD ATHLETIC,TEAM SPORTS,BASKETBALL,BASKETBALL,BASKETBALL ACCESSORIES,06-080-0228-1263-0053-05,46,"214,326.00","1,818,872.15"
SPORTING GOODS         ,GENERAL MERCHANDISE,SPORT GD ATHLETIC,TEAM SPORTS,BASKETBALL,BASKETBALL,BASKETBALLS,06-080-0228-1263-0053-10,136,"444,385.00","6,080,450.27"
SPORTING GOODS         ,GENERAL MERCHANDISE,SPORT GD ATHLETIC,TEAM SPORTS,FOOTBALL/SOCCER,FOOTBALL,FOOTBALLS,06-080-0228-0635-0054-10,288,"220,119.00","2,839,811.35"
SPORTING GOODS         ,GENERAL MERCHANDISE,SPORT GD ATHLETIC,TEAM SPORTS,FOOTBALL/SOCCER,FOOTBALL,MOUTHPIECE/TEE/ACC.,06-080-0228-0635-0054-50,45,"120,011.00","659,976.85"
SPORTING GOODS         ,GENERAL MERCHANDISE,SPORT GD ATHLETIC,TEAM SPORTS,FOOTBALL/SOCCER,SOCCER,ACCESSORIES,06-080-0228-0635-0055-30,93,"182,457.00","1,789,590.77"
SPORTING GOODS         ,GENERAL MERCHANDISE,SPORT GD ATHLETIC,TEAM SPORTS,FOOTBALL/SOCCER,SOCCER,SOCCER BALLS,06-080-0228-0635-0055-10,116,"212,100.00","2,401,755.92"
SPORTING GOODS         ,GENERAL MERCHANDISE,SPORT GD ATHLETIC,TEAM SPORTS,IN LINE SKATES,ROLLER SKATES,YOUTH 4 WHEEL,06-080-0228-0636-0058-05,122,"106,314.00","2,451,788.72"
SPORTING GOODS         ,GENERAL MERCHANDISE,SPORT GD ATHLETIC,TEAM SPORTS,IN LINE SKATES,ROLLER SKATES,YOUTH IN-LINE,06-080-0228-0636-0058-15,53,"101,777.00","3,168,181.74"
SPORTING GOODS         ,GENERAL MERCHANDISE,SPORT GD ATHLETIC,TEAM SPORTS,IN LINE SKATES,SKATEBOARDS,SCOOTERS,06-080-0228-0636-0061-04,157,"283,233.00","26,112,026.38"
SPORTING GOODS         ,GENERAL MERCHANDISE,SPORT GD ATHLETIC,TEAM SPORTS,IN LINE SKATES,SKATEBOARDS,SKATEBOARDS,06-080-0228-0636-0061-01,216,"166,481.00","3,817,623.43"
SPORTING GOODS         ,GENERAL MERCHANDISE,SPORT GD ATHLETIC,TRAVEL CENTER,LUGGAGE,LUGGAGE,ACCESSORIES,06-080-0229-0639-0072-65,121,"258,493.00","2,101,127.44"
SPORTING GOODS         ,GENERAL MERCHANDISE,SPORT GD ATHLETIC,TRAVEL CENTER,LUGGAGE,LUGGAGE,LISBON,06-080-0229-0639-0072-75,52,"123,332.00","4,990,646.35"
SPORTING GOODS         ,GENERAL MERCHANDISE,SPORT GD ATHLETIC,TRAVEL CENTER,LUGGAGE,LUGGAGE,VERTICAL PULLMAN,06-080-0229-0639-0072-60,84,"146,216.00","8,937,926.02"
SPORTING GOODS         ,GENERAL MERCHANDISE,SPORT GD ATHLETIC,TRAVEL CENTER,SPORT BAGS,SPORTS BAGS,SPORT BAGS,06-080-0229-0640-0074-01,55,"249,150.00","5,642,448.30"
SPORTING GOODS         ,GENERAL MERCHANDISE,SPORT GD ATHLETIC,TRAVEL CENTER,SPT GDS BACKPACKS,BACKPACKS,ATHLETIC BEST,06-080-0229-0638-0073-14,44,"106,638.00","1,774,278.27"
SPORTING GOODS         ,GENERAL MERCHANDISE,SPORT GD ATHLETIC,TRAVEL CENTER,SPT GDS BACKPACKS,BACKPACKS,ATHLETIC BETTER,06-080-0229-0638-0073-13,51,"117,961.00","1,647,306.80"
SPORTING GOODS         ,GENERAL MERCHANDISE,SPORT GD ATHLETIC,TRAVEL CENTER,SPT GDS BACKPACKS,BACKPACKS,ATHLETIC PROMO,06-080-0229-0638-0073-12,45,"120,422.00","1,055,216.44"
SPORTING GOODS         ,GENERAL MERCHANDISE,SPORT GD ATHLETIC,TRAVEL CENTER,SPT GDS BACKPACKS,BACKPACKS,CHARACTER ALL OTHER,06-080-0229-0638-0073-11,139,"301,885.00","3,675,075.95"
SPORTING GOODS         ,GENERAL MERCHANDISE,SPORT GD ATHLETIC,TRAVEL CENTER,SPT GDS BACKPACKS,BACKPACKS,CHARACTER BETTER,06-080-0229-0638-0073-22,49,"130,573.00","1,073,959.41"
SPORTING GOODS         ,GENERAL MERCHANDISE,SPORT GD ATHLETIC,TRAVEL CENTER,SPT GDS BACKPACKS,BACKPACKS,CHARACTER MINI BACKPACKS,06-080-0229-0638-0073-41,41,"101,942.00","787,361.41"
SYW BRANDS             ,APPAREL,SYW BRANDS,ADAM LEVINE WOMEN,WOMENS SPORTSWEAR,AL WOMENS GRAPHIC TEE SHI,SHORT SLEEVE,03-042-0799-2817-0048-03,116,"102,303.00","633,796.42"
SYW BRANDS             ,APPAREL,SYW BRANDS,SYWB MEN`S,MEN`S DENIM,MEN'S DENIM,SLIM,03-042-0796-2798-0012-02,244,"149,209.00","3,118,371.93"
SYW BRANDS             ,APPAREL,SYW BRANDS,SYWB MEN`S,MEN`S SPORTSWEAR,MEN'S SHORT'S,CARGO SHORTS,03-042-0796-2799-0039-02,132,"134,835.00","1,154,742.96"
SYW BRANDS             ,APPAREL,SYW BRANDS,SYWB MEN`S,MEN`S SPORTSWEAR,MEN'S TOPS,CREW NECK,03-042-0796-2799-0017-03,148,"148,354.00","872,015.50"
SYW BRANDS             ,APPAREL,SYW BRANDS,SYWB MEN`S,MEN`S SPORTSWEAR,MEN'S TOPS,POLO,03-042-0796-2799-0017-08,112,"149,332.00","1,040,093.78"
SYW BRANDS             ,APPAREL,SYW BRANDS,SYWB MEN`S,MEN`S SPORTSWEAR,MEN'S WOVEN SHIRTS,LS PATTERN WOVEN,03-042-0796-2799-0015-01,109,"125,639.00","1,508,301.78"
SYW BRANDS             ,APPAREL,SYW BRANDS,SYWB WOMEN`S,WOMEN`S SPORTSWEAR,NM CASUAL ATHLETIC,LONG WARM UP PANT,03-042-0797-2804-0032-01,202,"143,369.00","1,354,551.71"
SYW BRANDS             ,APPAREL,SYW BRANDS,SYWB WOMEN`S,WOMEN`S SPORTSWEAR,NM DRESSES,BODY CON,03-042-0797-2804-0031-01,445,"297,135.00","3,204,983.62"
SYW BRANDS             ,APPAREL,SYW BRANDS,SYWB WOMEN`S,WOMEN`S SPORTSWEAR,NM KNIT TOP,3/4 SLV KNIT TOP,03-042-0797-2804-0022-02,109,"130,627.00","685,605.33"
SYW BRANDS             ,APPAREL,SYW BRANDS,SYWB WOMEN`S,WOMEN`S SPORTSWEAR,NM KNIT TOP,SLEEVELESS TANK TOP,03-042-0797-2804-0022-04,161,"118,834.00","772,879.14"
SYW BRANDS             ,APPAREL,SYW BRANDS,SYWB WOMEN`S,WOMEN`S SPORTSWEAR,NM KNIT TOP,SLEEVLESS KNIT CROP TOP,03-042-0797-2804-0022-10,73,"135,008.00","491,707.76"
SYW BRANDS             ,APPAREL,SYW BRANDS,SYWB WOMEN`S,WOMEN`S SPORTSWEAR,NM NON-DENIM BOTTOMS,MID RISE LONG SKINNY PANT,03-042-0797-2804-0036-01,164,"110,282.00","1,561,014.46"
TOOLS & PAINT          ,HARDLINES,HARDWARE,BATH DECOR,BATH DECOR,BATH ACCESSORIES,BATH ACCESSORIES,02-005-0110-0142-0049-04,114,"283,764.00","2,639,012.70"
TOOLS & PAINT          ,HARDLINES,HARDWARE,BATH DECOR,BATH DECOR,BATH ACCESSORIES,BATH DECOR,02-005-0110-0142-0049-02,44,"152,159.00","4,892,028.72"
TOOLS & PAINT          ,HARDLINES,HARDWARE,BATH DECOR,BATH DECOR,BATH ACCESSORIES,BATH MATS,02-005-0110-0142-0049-03,20,"121,366.00","822,062.68"
TOOLS & PAINT          ,HARDLINES,HARDWARE,BATH DECOR,BATH DECOR,BATH ACCESSORIES,BATH SCALES,02-005-0110-0142-0049-01,39,"249,239.00","4,718,317.02"
TOOLS & PAINT          ,HARDLINES,HARDWARE,BATH DECOR,BATH DECOR,BATH ACCESSORIES,CADDIES,02-005-0110-0142-0049-06,44,"166,841.00","2,251,664.37"
TOOLS & PAINT          ,HARDLINES,HARDWARE,BATH DECOR,BATH DECOR,BATH ACCESSORIES,HAMPERS,02-005-0110-0142-0049-07,43,"176,069.00","2,497,466.65"
TOOLS & PAINT          ,HARDLINES,HARDWARE,BATH DECOR,BATH DECOR,BATH ACCESSORIES,TOWEL BARS COORDINATES,02-005-0110-0142-0049-05,67,"141,478.00","1,406,581.01"
TOOLS & PAINT          ,HARDLINES,HARDWARE,BATH DECOR,BATH DECOR,PLUMBING,CARDED PLUMBING,02-005-0110-0142-0051-02,59,"401,400.00","1,840,610.89"
TOOLS & PAINT          ,HARDLINES,HARDWARE,BATH DECOR,BATH DECOR,PLUMBING,"PLUNGERS, AUGERS AND TOIL",02-005-0110-0142-0051-03,12,"107,751.00","685,270.11"
TOOLS & PAINT          ,HARDLINES,HARDWARE,BATH DECOR,BATH DECOR,PLUMBING,SHOWER,02-005-0110-0142-0051-01,64,"188,111.00","3,138,629.94"
TOOLS & PAINT          ,HARDLINES,HARDWARE,BATH DECOR,BATH DECOR,TOILET SEATS,SOFT PLAIN,02-005-0110-0142-0048-02,8,"114,507.00","1,276,356.82"
TOOLS & PAINT          ,HARDLINES,HARDWARE,BATH DECOR,BATH DECOR,TOILET SEATS,WOOD,02-005-0110-0142-0048-04,17,"191,067.00","2,570,728.73"
TOOLS & PAINT          ,HARDLINES,HARDWARE,BATH DECOR,BATH DECOR,WATER FILTRATION AND ACCE,WATER DISPENSERS AND BOTT,02-005-0110-0142-0047-02,29,"166,547.00","4,002,301.10"
TOOLS & PAINT          ,HARDLINES,HARDWARE,BATH DECOR,BATH DECOR,WATER FILTRATION AND ACCE,WATER FILTRATION,02-005-0110-0142-0047-01,65,"231,760.00","4,014,609.54"
TOOLS & PAINT          ,HARDLINES,HARDWARE,GARAGE,STORAGE SYSTEMS,UTILITY STORAGE,SHELVING UNITS,02-005-0583-2612-0084-03,21,"115,226.00","3,494,702.20"
TOOLS & PAINT          ,HARDLINES,HARDWARE,HAND TOOLS,GENERAL PURPOSE,CRATE SALE,CRATE SALE,02-005-0582-2114-0089-01,166,"138,450.00","907,927.43"
TOOLS & PAINT          ,HARDLINES,HARDWARE,HAND TOOLS/POWER EQUIPME,HAND TOOLS-S,S-MECHANICS TOOLS & GARAG,MECHANIC TOOL BOXES,02-005-0112-1496-0063-01,29,"162,851.00","4,740,650.81"
TOOLS & PAINT          ,HARDLINES,HARDWARE,HARDWARE,DOOR LOCKS,DOOR LOCKS,DOOR LOCKS,02-005-0111-0148-0005-01,36,"159,455.00","2,129,222.58"
TOOLS & PAINT          ,HARDLINES,HARDWARE,HARDWARE,DOOR LOCKS,PADLOCKS,COMBINATION,02-005-0111-0148-0056-01,33,"121,638.00","868,097.91"
TOOLS & PAINT          ,HARDLINES,HARDWARE,HARDWARE,DOOR LOCKS,PADLOCKS,KEY,02-005-0111-0148-0056-02,50,"221,865.00","1,728,587.07"
TOOLS & PAINT          ,HARDLINES,HARDWARE,HARDWARE,FASTENERS,CASTERS/TIPS,SLIDERS,02-005-0111-0141-0006-01,36,"151,736.00","998,412.75"
TOOLS & PAINT          ,HARDLINES,HARDWARE,HARDWARE,FASTENERS,CHAIN/CORDAGE,ROPE,02-005-0111-0141-0046-02,54,"136,431.00","625,617.77"
TOOLS & PAINT          ,HARDLINES,HARDWARE,HARDWARE,FASTENERS,FASTENERS,3M COMMAND,02-005-0111-0141-0003-93,71,"517,086.00","3,312,393.62"
TOOLS & PAINT          ,HARDLINES,HARDWARE,HARDWARE,FASTENERS,FASTENERS,HOOK,02-005-0111-0141-0003-03,280,"338,168.00","2,350,802.32"
TOOLS & PAINT          ,HARDLINES,HARDWARE,HARDWARE,FASTENERS,FASTENERS,NAILS,02-005-0111-0141-0003-01,42,"120,582.00","314,282.12"
TOOLS & PAINT          ,HARDLINES,HARDWARE,HARDWARE,FASTENERS,FASTENERS,NUTS & BOLTS,02-005-0111-0141-0003-02,167,"123,312.00","368,096.21"
TOOLS & PAINT          ,HARDLINES,HARDWARE,HARDWARE,FASTENERS,FASTENERS,PICTURE HANGERS,02-005-0111-0141-0003-04,182,"379,601.00","1,138,836.58"
TOOLS & PAINT          ,HARDLINES,HARDWARE,HARDWARE,FASTENERS,FASTENERS,S - BUILDERS HARDWARE,02-005-0111-0141-0003-28,42,"284,330.00","802,548.71"
TOOLS & PAINT          ,HARDLINES,HARDWARE,HARDWARE,FASTENERS,GLUES/CEMENT/MENDERS,KRAZY GLUE,02-005-0111-0141-0024-01,10,"105,126.00","260,184.89"
TOOLS & PAINT          ,HARDLINES,HARDWARE,HARDWARE,FASTENERS,GLUES/CEMENT/MENDERS,SUPER GLUE,02-005-0111-0141-0024-04,16,"131,294.00","342,112.42"
TOOLS & PAINT          ,HARDLINES,HARDWARE,HARDWARE,FASTENERS,MAIL BOXES/SIGNS,NUMBERS,02-005-0111-0141-0007-02,31,"132,076.00","236,150.68"
TOOLS & PAINT          ,HARDLINES,HARDWARE,HARDWARE,FASTENERS,MAIL BOXES/SIGNS,SIGNS,02-005-0111-0141-0007-01,65,"166,852.00","449,706.34"
TOOLS & PAINT          ,HARDLINES,HARDWARE,HARDWARE,FASTENERS,MAIL BOXES/SIGNS,THERMOMETERS,02-005-0111-0141-0007-06,38,"119,529.00","914,485.59"
TOOLS & PAINT          ,HARDLINES,HARDWARE,HARDWARE,HARDWARE SEASONAL,WEATHER STRIPPING,WEATHER STRIP,02-005-0111-0138-0052-03,29,"139,945.00","704,833.80"
TOOLS & PAINT          ,HARDLINES,HARDWARE,HARDWARE,LIGHTING,LIGHT BULBS,DECORATIVE,02-005-0111-0140-0058-02,71,"309,045.00","1,390,670.91"
TOOLS & PAINT          ,HARDLINES,HARDWARE,HARDWARE,LIGHTING,LIGHT BULBS,FLOURESCENT,02-005-0111-0140-0058-03,70,"282,292.00","3,277,998.59"
TOOLS & PAINT          ,HARDLINES,HARDWARE,HARDWARE,LIGHTING,LIGHT BULBS,GENERAL PURPOSE,02-005-0111-0140-0058-01,103,"870,590.00","5,400,206.41"
TOOLS & PAINT          ,HARDLINES,HARDWARE,HARDWARE,LIGHTING,LIGHT BULBS,SPECIALTY,02-005-0111-0140-0058-06,71,"346,626.00","1,820,009.96"
TOOLS & PAINT          ,HARDLINES,HARDWARE,HARDWARE,LIGHTING,LIGHT BULBS,TRACK & RECESSED,02-005-0111-0140-0058-04,32,"114,157.00","1,222,499.52"
TOOLS & PAINT          ,HARDLINES,HARDWARE,HARDWARE,LIGHTING,WIRING DEVICES,CORD AND CORD ACCESSORIES,02-005-0111-0140-0059-01,69,"295,696.00","3,838,092.52"
TOOLS & PAINT          ,HARDLINES,HARDWARE,HARDWARE,LIGHTING,WIRING DEVICES,DIY,02-005-0111-0140-0059-05,80,"617,283.00","2,810,771.23"
TOOLS & PAINT          ,HARDLINES,HARDWARE,HARDWARE,LIGHTING,WIRING DEVICES,NL,02-005-0111-0140-0059-07,70,"162,021.00","807,182.21"
TOOLS & PAINT          ,HARDLINES,HARDWARE,HARDWARE,LIGHTING,WORK LIGHTS,SOLAR LIGHTS,02-005-0111-0140-0057-08,75,"346,030.00","3,223,710.88"
TOOLS & PAINT          ,HARDLINES,HARDWARE,HARDWARE,WASTE DISPOSAL,GARBAGE CAN / SHOP CART,TRASH CANS,02-005-0111-0139-0023-03,19,"180,698.00","3,949,277.29"
TOOLS & PAINT          ,HARDLINES,HARDWARE,PAINT AND ACCESSORIES,ACCESSORIES,CAULKING/ADHESIVES,CAULKING,02-005-0115-0156-0042-02,35,"192,554.00","975,820.50"
TOOLS & PAINT          ,HARDLINES,HARDWARE,PAINT AND ACCESSORIES,ACCESSORIES,PAINT APPLICATORS,INDIVIDUAL BRUSHES,02-005-0115-0156-0043-08,42,"157,082.00","557,484.11"
TOOLS & PAINT          ,HARDLINES,HARDWARE,PAINT AND ACCESSORIES,ACCESSORIES,TAPES & ACC/TOOLS,DUCT,02-005-0115-0156-0044-04,36,"215,538.00","1,142,990.16"
TOOLS & PAINT          ,HARDLINES,HARDWARE,PAINT AND ACCESSORIES,ACCESSORIES,TAPES & ACC/TOOLS,MASKING,02-005-0115-0156-0044-03,13,"128,373.00","902,589.38"
TOOLS & PAINT          ,HARDLINES,HARDWARE,PAINT AND ACCESSORIES,ACCESSORIES,TAPES & ACC/TOOLS,MISC TAPE,02-005-0115-0156-0044-08,33,"201,798.00","1,151,166.63"
TOOLS & PAINT          ,HARDLINES,HARDWARE,PAINT AND ACCESSORIES,ACCESSORIES,TAPES & ACC/TOOLS,SANDING,02-005-0115-0156-0044-07,33,"146,728.00","520,212.71"
TOOLS & PAINT          ,HARDLINES,HARDWARE,PAINT AND ACCESSORIES,PAINT,SPRAY PAINT,GENERAL PURPOSE,02-005-0115-0157-0004-02,139,"671,129.00","3,680,047.68"
TOOLS & PAINT          ,HARDLINES,HARDWARE,PAINT AND ACCESSORIES,PAINT,SPRAY PAINT,RUST,02-005-0115-0157-0004-04,50,"185,955.00","1,230,449.97"
TOOLS & PAINT          ,HARDLINES,HARDWARE,PAINT AND ACCESSORIES,PAINT,SPRAY PAINT,SPECIALTY,02-005-0115-0157-0004-03,43,"130,943.00","823,772.33"
TOOLS & PAINT          ,HARDLINES,HARDWARE,POWER TOOLS,PORTABLE PWR TOOLS ACCESS,DRILL BITS & SETS,SCREWDRIVING,02-005-0581-2107-0013-38,8,"108,592.00","903,295.89"
TOOLS & PAINT          ,HARDLINES,HARDWARE,POWER TOOLS,WET / DRY VACS AND ACC,WET/DRY VACS,SMALL CAPACITY VACS,02-005-0581-2109-0031-01,14,"102,836.00","4,091,799.26"
TOYS                   ,GENERAL MERCHANDISE,TOYS AND HOBBIES,BOYS TOYS,CONSTRUCTION,CONSTRUCTION,LEGO LIC,06-004-0102-0104-0003-17,110,"187,281.00","4,127,330.84"
TOYS                   ,GENERAL MERCHANDISE,TOYS AND HOBBIES,BOYS TOYS,CONSTRUCTION,CONSTRUCTION,LEGO OTHER,06-004-0102-0104-0003-31,277,"1,091,475.00","18,795,925.17"
TOYS                   ,GENERAL MERCHANDISE,TOYS AND HOBBIES,BOYS TOYS,CONSTRUCTION,CONSTRUCTION,LEGO TRADITIONAL,06-004-0102-0104-0003-27,143,"326,398.00","7,983,380.20"
TOYS                   ,GENERAL MERCHANDISE,TOYS AND HOBBIES,BOYS TOYS,CONSTRUCTION,CONSTRUCTION,MEGA LIC,06-004-0102-0104-0003-18,142,"477,498.00","6,221,118.58"
TOYS                   ,GENERAL MERCHANDISE,TOYS AND HOBBIES,BOYS TOYS,CONSTRUCTION,CONSTRUCTION,MEGABLOCK PRESCHOOL,06-004-0102-0104-0003-02,25,"202,265.00","2,429,872.97"
TOYS                   ,GENERAL MERCHANDISE,TOYS AND HOBBIES,BOYS TOYS,CONSTRUCTION,CONSTRUCTION,OTHER PRESCHOOL,06-004-0102-0104-0003-03,104,"120,706.00","965,944.02"
TOYS                   ,GENERAL MERCHANDISE,TOYS AND HOBBIES,BOYS TOYS,FIGURES,FIGURES/ACCESSORIES,BATTLING HASBRO,06-004-0102-0105-0031-20,35,"123,318.00","1,396,106.79"
TOYS                   ,GENERAL MERCHANDISE,TOYS AND HOBBIES,BOYS TOYS,FIGURES,FIGURES/ACCESSORIES,LIC. BANDAI,06-004-0102-0105-0031-10,66,"243,505.00","5,041,230.60"
TOYS                   ,GENERAL MERCHANDISE,TOYS AND HOBBIES,BOYS TOYS,FIGURES,FIGURES/ACCESSORIES,LIC. HASBRO,06-004-0102-0105-0031-12,77,"318,976.00","3,916,701.24"
TOYS                   ,GENERAL MERCHANDISE,TOYS AND HOBBIES,BOYS TOYS,FIGURES,FIGURES/ACCESSORIES,LIC. MATTEL,06-004-0102-0105-0031-13,413,"132,922.00","1,899,410.29"
TOYS                   ,GENERAL MERCHANDISE,TOYS AND HOBBIES,BOYS TOYS,FIGURES,FIGURES/ACCESSORIES,LIC. OTHER,06-004-0102-0105-0031-14,343,"683,283.00","10,779,182.69"
TOYS                   ,GENERAL MERCHANDISE,TOYS AND HOBBIES,BOYS TOYS,FIGURES,FIGURES/ACCESSORIES,MOVIE HASBROS,06-004-0102-0105-0031-16,162,"868,572.00","15,476,224.03"
TOYS                   ,GENERAL MERCHANDISE,TOYS AND HOBBIES,BOYS TOYS,FIGURES,FIGURES/ACCESSORIES,MOVIE OTHER,06-004-0102-0105-0031-18,343,"113,333.00","1,725,343.51"
TOYS                   ,GENERAL MERCHANDISE,TOYS AND HOBBIES,BOYS TOYS,FIGURES,FIGURES/ACCESSORIES,MOVIE STAR WARS,06-004-0102-0105-0031-15,98,"139,569.00","2,503,307.15"
TOYS                   ,GENERAL MERCHANDISE,TOYS AND HOBBIES,BOYS TOYS,FIGURES,FIGURES/ACCESSORIES,WRESTLING OTHER,06-004-0102-0105-0031-02,91,"735,789.00","14,093,936.11"
TOYS                   ,GENERAL MERCHANDISE,TOYS AND HOBBIES,BOYS TOYS,LARGE VEHICLES,LARGE VEHICLES,IMPORT LIGHT AND SOUND,06-004-0102-0106-0032-09,58,"464,679.00","8,745,760.90"
TOYS                   ,GENERAL MERCHANDISE,TOYS AND HOBBIES,BOYS TOYS,RADIO CONTROL VEHICLES,RADIO CONTROL VEHICLES,IMPORT CARS,06-004-0102-0107-0064-09,54,"200,963.00","6,377,320.27"
TOYS                   ,GENERAL MERCHANDISE,TOYS AND HOBBIES,BOYS TOYS,RADIO CONTROL VEHICLES,RADIO CONTROL VEHICLES,IMPORT EXTREME,06-004-0102-0107-0064-15,44,"143,659.00","3,071,947.05"
TOYS                   ,GENERAL MERCHANDISE,TOYS AND HOBBIES,BOYS TOYS,RADIO CONTROL VEHICLES,RADIO CONTROL VEHICLES,IMPORT PLANES,06-004-0102-0107-0064-03,55,"106,925.00","4,122,061.18"
TOYS                   ,GENERAL MERCHANDISE,TOYS AND HOBBIES,BOYS TOYS,RADIO CONTROL VEHICLES,RADIO CONTROL VEHICLES,IMPORT TRUCKS,06-004-0102-0107-0064-06,20,"110,142.00","3,234,362.19"
